age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
24,"Man","North West","DK or did not vote","Remain","","","Don't know","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","E","Unemployed","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
35,"Woman","North West","DK or did not vote","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","D","Not working","Other","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Very negative effect","Very badly",4,"a Remainer"
56,"Man","North West","DK or did not vote","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","15 or under","CSE grades 2-5","C1","Retired","Nationalised industry or public corporation (e.g. Post Office)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Very negative effect","Somewhat negative effect","Very badly",7,"a Remainer"
36,"Woman","North West","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","98","University diploma","B","Working full time (30 or more hours per week)","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",5,"Neither a Leaver nor a Remainer"
42,"Woman","North West","Labour","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C1","Retired","Other public sector employer (e.g. Central Government)","Other","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",2,"a Remainer"
30,"Woman","North West","DK or did not vote","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","98","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","D","Other","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
36,"Woman","North West","DK or did not vote","Remain","","","under £5,000 per year","Not Asked or missing","20+","Teaching qualification (not degree)","C1","Unemployed","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",3,"Neither a Leaver nor a Remainer"
35,"Man","North West","DK or did not vote","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","16","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
59,"Man","North West","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","98","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
34,"Woman","North West","DK or did not vote","Remain","","","Prefer not to answer","Not Asked or missing","17-18","Don't know","D","Not working","Skipped","Other","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
23,"Woman","North West","DK or did not vote","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","Still at school/Full time student","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
24,"Woman","North West","DK or did not vote","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
68,"Man","North West","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","98","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",8,"a Remainer"
69,"Woman","North West","DK or did not vote","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",10,"a Remainer"
60,"Woman","North West","DK or did not vote","Remain","","","Prefer not to answer","Not Asked or missing","17-18","Other technical, professional or higher qualification","C1","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
48,"Woman","North West","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","98","Prefer not to say","C2","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Other","Wrong","Somewhat positive effect","Don't know","Very badly",10,"a Remainer"
48,"Woman","North West","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","98","CSE grade 1, GCE O level, GCSE, School Certificate","B","Working full time (30 or more hours per week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Somewhat positive effect","Don't know","Fairly badly",3,"a Leaver"
71,"Man","Yorkshire and the Humber","Labour","Remain","","","£35,000 to £39,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Working part time (8-29 hours a week)","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
68,"Woman","Yorkshire and the Humber","Labour","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
70,"Man","Yorkshire and the Humber","Labour","Remain","","","£30,000 to £34,999 per year","Not Asked or missing","15 or under","Prefer not to say","B","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Other","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",2,"a Remainer"
51,"Man","Yorkshire and the Humber","DK or did not vote","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","20+","University diploma","D","Not working","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
59,"Man","Yorkshire and the Humber","Labour","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","16","CSE grades 2-5","D","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",5,"a Remainer"
53,"Man","Yorkshire and the Humber","Labour","Remain","","","Prefer not to answer","Not Asked or missing","16","GCE A level or Higher Certificate","C2","Working full time (30 or more hours per week)","Charity/voluntary sector","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
46,"Woman","Yorkshire and the Humber","Labour","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","15 or under","Other technical, professional or higher qualification","C2","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
