age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
64,"Woman","Scotland","Missing","Remain",5,"The Daily Mail / The Scottish Daily Mail","£10,000 to £14,999 per year","Not Asked or missing","15 or under","Scottish Ordinary/ Lower Certificate","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",10,"a Remainer"
61,"Man","South East","Missing","Remain",0,"The Times","£20,000 to £24,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",1,"Neither a Leaver nor a Remainer"
54,"Woman","East Midlands","Missing","Leave",8,"None","£15,000 to £19,999 per year","Not Asked or missing","17-18","City & Guilds certificate","C2","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Other","Right","Somewhat positive effect","Somewhat positive effect","Very badly",8,"a Leaver"
67,"Woman","South West","Missing","Remain",4,"The Guardian","£5,000 to £9,999 per year","Not Asked or missing","17-18","CSE grades 2-5","E","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Other","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",5,"a Remainer"
66,"Woman","Scotland","Missing","Leave",5,"The Daily Mail / The Scottish Daily Mail","£10,000 to £14,999 per year","Not Asked or missing","17-18","Scottish Higher Certificate","B","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Somewhat positive effect","Neither positive nor negative","Very badly",7,"a Leaver"
70,"Woman","South West","Missing","Leave",10,"The Times","£5,000 to £9,999 per year","Not Asked or missing","15 or under","No formal qualifications","C2","Retired","Other","Other","Right","Somewhat positive effect","Neither positive nor negative","Very badly",10,"a Leaver"
32,"Woman","East of England","Missing","Leave",9,"The Independent","Prefer not to answer","Not Asked or missing","20+","Teaching qualification (not degree)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Don't know","Don't know",8,"a Leaver"
53,"Man","London","Missing","Remain",3,"Other Newspaper","£45,000 to £49,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",3,"a Remainer"
66,"Woman","South East","Missing","Remain",6,"None","£10,000 to £14,999 per year","Not Asked or missing","20+","University diploma","C1","Retired","Charity/voluntary sector","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",5,"a Leaver"
72,"Woman","London","Missing","Leave",10,"The Guardian","£5,000 to £9,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","B","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Somewhat positive effect","Fairly badly",0,"a Leaver"
69,"Man","South East","Missing","Leave",4,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","15 or under","No formal qualifications","C2","Retired","Nationalised industry or public corporation (e.g. Post Office)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Don't know","Neither positive nor negative","Don't know",5,"a Leaver"
44,"Man","East Midlands","Missing","Did not vote",1,"The Times","£30,000 to £34,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Neither positive nor negative","Neither positive nor negative","Fairly well",2,"Neither a Leaver nor a Remainer"
53,"Woman","East of England","Missing","Leave",6,"The Independent","£15,000 to £19,999 per year","Not Asked or missing","16","City & Guilds certificate - advanced","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Somewhat positive effect","Don't know","Don't know",5,"a Leaver"
63,"Woman","West Midlands","Missing","Remain",9,"Other Newspaper","under £5,000 per year","Not Asked or missing","19","GCE A level or Higher Certificate","A","Retired","Nationalised industry or public corporation (e.g. Post Office)","Other","Wrong","Very negative effect","Don't know","Very badly",4,"a Remainer"
76,"Man","South East","Missing","Remain",10,"None","£30,000 to £34,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Retired","Other","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Neither positive nor negative","Very badly",5,"a Remainer"
72,"Woman","Yorkshire and the Humber","Missing","Leave",8,"The Guardian","£10,000 to £14,999 per year","Not Asked or missing","17-18","ONC","C2","Retired","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Neither positive nor negative","Very badly",9,"Neither a Leaver nor a Remainer"
59,"Woman","East Midlands","Missing","Leave",2,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Very positive effect","Fairly badly",5,"a Leaver"
74,"Man","East of England","Missing","Remain",10,"The Times","£20,000 to £24,999 per year","Not Asked or missing","15 or under","Other technical, professional or higher qualification","A","Retired","Other public sector employer (e.g. Central Government)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Don't know","Very badly",5,"a Remainer"
68,"Woman","East Midlands","Missing","Leave",2,"None","£30,000 to £34,999 per year","Not Asked or missing","20+","Teaching qualification (not degree)","B","Retired","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Very positive effect","Fairly badly",7,"a Leaver"
62,"Man","East Midlands","Missing","Leave",0,"The Guardian","£45,000 to £49,999 per year","Not Asked or missing","16","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Neither positive nor negative","Fairly badly",9,"Neither a Leaver nor a Remainer"
43,"Woman","North West","Missing","Remain",2,"The Daily Mail / The Scottish Daily Mail","£5,000 to £9,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Other","Other","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Don't know","Very badly",7,"Neither a Leaver nor a Remainer"
44,"Woman","East of England","Missing","Remain",10,"The Times","Don't know","Not Asked or missing","20+","Other technical, professional or higher qualification","B","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
70,"Man","East of England","Missing","Leave",8,"None","£10,000 to £14,999 per year","Not Asked or missing","15 or under","City & Guilds certificate - advanced","E","Retired","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Very positive effect","Don't know",4,"a Leaver"
